,src-ip,risk-factor,categories
3561,2033590411.0,1.0,0
3562,1488761638.0,1.0,0
3563,1585830007.0,1.0,2
3564,3098330512.0,1.0,1
3565,2990711607.0,1.0,0
3566,1786088744.0,1.0,1
3567,1029318638.0,1.0,2
3568,94798064.0,1.0,0
3569,3210275860.0,1.0,0
3570,1593803525.0,1.0,0
3571,3000076663.0,1.0,1
3572,2857488666.0,1.4,2
3573,1554593284.0,1.0,1
3574,2991806107.0,1.0,1
3575,2990859280.0,1.0,2
3576,1912276481.0,1.0,0
3577,992639745.0,1.0,0
3578,2991464831.0,1.0,2
3579,3081458109.0,1.0,1
3580,1033803078.0,5.7,2
3581,2231042177.0,5.7,2
3582,3671184137.0,1.0,1
3583,1503717735.0,1.0,0
3584,1868906321.0,1.0,1
3585,1963686372.0,1.0,1
3586,3149090024.0,1.0,2
3587,3195621473.0,1.0,0
3588,2078765844.0,1.0,1
3589,1202165440.0,1.0,1
3590,2058287920.0,5.7,2
3591,1849090711.0,1.0,1
3592,1542680223.0,1.0,1
3593,415252899.0,1.0,1
3594,2084351890.0,1.0,1
3595,1531787546.0,1.0,0
3596,1907658760.0,1.0,1
3597,460463440.0,1.0,0
3598,29013581.0,5.7,2
3599,1294548430.0,1.0,0
3600,3.38288524927e+38,1.0,1
3601,1335591532.0,1.0,1
3602,1332781270.0,1.0,0
3603,2867294873.0,1.0,1
3604,1570761520.0,1.0,1
3605,1744612338.0,7.1,2
3606,461547649.0,1.0,0
3607,1842024702.0,1.0,1
3608,1193507737.0,1.0,1
3609,2107745644.0,1.0,2
3610,701783978.0,1.0,0
3611,3287976914.0,1.0,1
3612,701359981.0,1.4,2
3613,2869224917.0,1.0,2
3614,1352106979.0,1.0,0
3615,627697101.0,5.7,2
3616,2006655248.0,5.7,2
3617,3155690949.0,1.0,2
3618,3135422366.0,1.0,2
3619,3244892210.0,1.0,1
3620,1741787025.0,5.7,2
3621,2957478465.0,1.0,0
3622,3138677117.0,1.0,1
3623,2966869707.0,1.0,0
3624,1488088571.0,1.0,1
3625,2857554771.0,1.0,0
3626,2971090809.0,1.0,1
3627,1635749342.0,1.0,0
3628,3177641059.0,1.0,1
3629,1892684014.0,1.0,0
3630,1434734146.0,1.0,2
3631,3106552899.0,1.0,1
3632,3049425397.0,1.0,2
3633,3075542350.0,10.0,2
3634,1677626583.0,1.0,1
3635,3585146662.0,1.0,0
3636,1760879052.0,5.7,2
3637,1318759365.0,2.9,2
3638,782667345.0,1.0,1
3639,1504799272.0,1.0,1
3640,831555285.0,1.0,2
3641,3584839577.0,1.0,0
3642,1569472386.0,1.0,1
3643,2867294866.0,1.0,1
3644,2972340631.0,1.0,1
3645,693766434.0,5.7,2
3646,3576788596.0,1.0,2
3647,825356787.0,4.3,2
3648,629946883.0,1.0,0
3649,1585331683.0,1.0,0
3650,1044561865.0,1.0,1
3651,1365177481.0,1.0,0
3652,1332839847.0,1.51325678497,1
3653,2536738768.0,1.0,1
3654,3202939035.0,1.0,2
3655,3204873857.0,1.0,0
3656,2876410486.0,1.0,1
3657,1294142172.0,1.0,0
3658,3014914322.0,1.0,1
3659,1572410226.0,1.0,2
3660,2892126046.0,5.7,2
3661,996575873.0,1.0,2
3662,2956665302.0,1.0,1
3663,1320995611.0,1.0,1
3664,657220890.0,1.0,0
3665,835613833.0,5.7,2
3666,2826530460.0,1.0,1
3667,3206758475.0,1.0,0
3668,1096606273.0,1.0,2
3669,3001695145.0,1.0,1
3670,3148517612.0,1.0,0
3671,1536329877.0,1.0,1
3672,630426495.0,1.0,2
3673,1403461106.0,1.0,0
3674,3112558666.0,5.7,2
3675,3523774511.0,1.0,1
3676,42384205.0,5.7,2
3677,1570607109.0,1.4,2
3678,2733457934.0,1.0,0
3679,1370367473.0,1.0,2
3680,2534439419.0,1.0,1
3681,3551676565.0,1.0,0
3682,1054688452.0,1.0,2
3683,3574653995.0,1.0,0
3684,3006749628.0,1.0,0
3685,3654859680.0,1.0,0
3686,3206697129.0,1.0,1
3687,1592964562.0,1.0,2
3688,1941643804.0,5.7,2
3689,1768733187.0,5.7,2
3690,1342752832.0,1.0,1
3691,3110593368.0,1.0,1
3692,782676775.0,1.0,1
3693,1551815113.0,1.0,1
3694,3154852854.0,1.0,1
3695,1604199940.0,1.0,0
3696,1514541083.0,1.0,0
3697,2631008535.0,1.0,1
3698,3039590994.0,1.0,2
3699,1179170368.0,1.0,1
3700,2833807872.0,1.0,0
3701,84695147.0,1.0,2
3702,1401377101.0,1.0,1
3703,661502369.0,1.0,0
3704,2449410391.0,5.7,2
3705,1280594372.0,1.0,0
3706,3144541495.0,1.0,1
3707,1146383059.0,1.0,1
3708,3275804823.0,5.7,2
3709,3014823373.0,1.0,1
3710,3708225421.0,1.0,1
3711,1776492097.0,1.0,1
3712,1568500556.0,5.7,2
3713,3156591899.0,1.0,2
3714,1519866520.0,5.7,2
3715,3142218392.0,1.0,0
3716,3422271858.0,1.0,1
3717,1832836988.0,1.0,2
3718,95218574.0,5.7,2
3719,38861790.0,1.0,0
3720,1471767361.0,1.0,1
3721,3173960354.0,1.0,0
3722,2395253185.0,1.0,0
3723,1290006436.0,1.0,0
3724,3393254600.0,1.0,1
3725,2891585514.0,1.0,0
3726,1177368918.0,1.0,2
3727,1744570001.0,5.7,2
3728,1706355185.0,1.0,0
3729,3104058182.0,1.0,1
3730,1334039970.0,1.0,2
3731,1885174532.0,1.0,1
3732,1528874292.0,1.0,1
3733,1929045148.0,1.0,1
3734,1781754846.0,5.7,2
3735,1706077007.0,1.0,1
3736,1467265774.0,5.7,2
3737,3649262197.0,4.3,2
3738,3655439462.0,1.0,1
3739,1377644337.0,1.0,1
3740,1907197660.0,5.7,2
3741,3317479939.0,1.0,1
3742,2537312779.0,1.0,1
3743,3641083458.0,1.0,1
3744,92565526.0,1.0,0
3745,2999708185.0,5.7,2
3746,2972043527.0,5.7,2
3747,1203863898.0,1.0,1
3748,3013274209.0,1.0,1
3749,1293735002.0,1.4,2
3750,1565886727.0,5.7,2
3751,3005935954.0,1.0,0
3752,2985459211.0,1.0,1
3753,824338222.0,1.0,1
3754,3373680647.0,1.0,1
3755,2996224383.0,1.0,0
3756,3204874122.0,1.0,1
3757,3149703223.0,5.7,2
3758,1306424689.0,1.0,2
3759,3016972341.0,1.0,1
3760,2449454028.0,5.7,2
3761,533767692.0,1.0,0
3762,2943690353.0,1.0,1
3763,2994279935.0,1.0,0
3764,1294402926.0,1.0,1
3765,701359973.0,1.4,2
3766,3176290916.0,1.0,2
3767,3266374459.0,1.0,0
3768,2112299246.0,1.0,2
3769,1294660330.0,1.0,1
3770,455982365.0,1.0,1
3771,1453571795.0,1.0,1
3772,697299670.0,1.0,0
3773,3587220060.0,1.51325678497,1
3774,2063800043.0,1.0,1
3775,3275804877.0,5.7,2
3776,238021046.0,1.0,1
3777,243558785.0,1.0,0
3778,1171027436.0,1.0,2
3779,3138035596.0,1.0,0
3780,2867294868.0,1.0,1
3781,3564141293.0,1.0,0
3782,1843618033.0,1.0,2
3783,1741987579.0,5.7,2
3784,1497589177.0,1.0,1
3785,2667611891.0,5.7,2
3786,533337178.0,1.0,1
3787,1578468721.0,1.0,1
3788,528789341.0,1.0,0
3789,3066636635.0,1.0,0
3790,1411085445.0,1.0,1
3791,19164459.0,1.0,1
3792,1450775047.0,1.0,0
3793,2082505414.0,1.0,1
3794,1487099388.0,1.0,1
3795,1755552581.0,1.0,2
3796,1367564647.0,1.0,1
3797,1394116275.0,1.0,0
3798,773866115.0,1.0,0
3799,1597504633.0,1.0,0
3800,1136739359.0,1.0,2
3801,88898051.0,1.0,2
3802,1473489458.0,1.0,1
3803,789298065.0,1.0,1
3804,3360887829.0,1.0,0
3805,3315465548.0,5.7,2
3806,4.25404881822e+37,1.0,1
3807,4.25404882106e+37,1.0,1
3808,4.25404882106e+37,1.0,1
3809,4.25404882106e+37,1.0,1
3810,4.25404882106e+37,1.0,1
3811,1507327476.0,1.0,1
3812,1840029486.0,1.0,1
3813,4.25404881914e+37,1.0,1
3814,783550345.0,1.0,0
3815,1312279049.0,1.0,1
3816,1403744766.0,1.0,0
3817,3416519007.0,5.7,2
3818,1473054844.0,1.0,1
3819,4.25404881914e+37,1.0,1
3820,4.25404882106e+37,1.0,1
3821,4.25404881914e+37,1.0,1
3822,4.25404882106e+37,1.0,1
3823,4.25404882106e+37,1.0,1
3824,4.25404882106e+37,1.0,1
3825,1315034364.0,1.0,0
3826,4.25404882106e+37,1.0,1
3827,1494463114.0,1.0,1
3828,4.25404881822e+37,1.0,1
3829,1768088591.0,1.0,2
3830,984847633.0,1.0,1
3831,3175433167.0,1.0,0
3832,657188680.0,5.7,2
3833,3162240283.0,1.0,1
3834,1349546720.0,1.0,0
3835,2831299122.0,1.0,2
3836,1223346005.0,1.0,1
3837,1531113454.0,1.0,1
3838,455239912.0,1.0,2
3839,2916267951.0,1.0,0
3840,2393283787.0,1.0,0
3841,2006549002.0,5.7,2
3842,1365695455.0,1.51325678497,1
3843,870260928.0,1.51325678497,1
3844,1325498714.0,1.0,1
3845,4.25404882106e+37,1.0,1
3846,1186294206.0,1.0,0
3847,1343199209.0,1.0,1
3848,1351869239.0,1.0,1
3849,3014903498.0,1.0,1
3850,4.25404882106e+37,1.0,1
3851,3172624937.0,1.0,1
3852,1776444275.0,1.0,2
3853,3141142135.0,1.0,1
3854,3720215474.0,1.0,1
3855,1565294277.0,1.0,0
3856,1325886216.0,1.0,1
3857,2990311919.0,1.0,0
3858,1332854562.0,1.0,1
3859,4.25404882106e+37,1.0,1
3860,1832913723.0,1.0,2
3861,3587654475.0,1.0,1
3862,1495535170.0,1.0,2
3863,1170929874.0,1.0,0
3864,1570481156.0,1.0,0
3865,3165125365.0,1.0,2
3866,613788815.0,1.0,1
3867,3044122126.0,1.0,1
3868,613750571.0,1.0,0
3869,871089932.0,1.0,2
3870,2002669904.0,1.0,1
3871,1009858696.0,1.0,0
3872,1111568894.0,1.0,2
3873,2835391426.0,1.0,0
3874,3108962790.0,2.9,2
3875,3010357541.0,1.51325678497,1
3876,613777625.0,1.0,0
3877,35341314.0,1.0,1
3878,613765707.0,1.0,0
3879,4.25404881914e+37,1.0,1
3880,613781889.0,1.0,0
3881,756777432.0,1.0,0
3882,1536306882.0,1.0,1
3883,2327473916.0,1.0,0
3884,2089968790.0,1.0,0
3885,1796702726.0,1.0,1
3886,2783239592.0,1.0,1
3887,2012709160.0,1.0,1
3888,3200539986.0,1.0,1
3889,1572079436.0,1.0,1
3890,1472134290.0,1.0,1
3891,1522314304.0,1.0,0
3892,1565144035.0,1.0,1
3893,2964260203.0,1.0,1
3894,3158063857.0,1.0,0
3895,4.25404882106e+37,1.0,1
3896,1451092936.0,1.0,0
3897,2974516146.0,5.7,2
3898,1367406586.0,1.0,1
3899,3589202987.0,1.0,0
3900,1429901197.0,1.0,0
3901,3582614540.0,1.0,2
3902,1915718103.0,1.0,0
3903,1147280005.0,1.0,0
3904,17514178.0,1.0,0
3905,1314935128.0,1.4,2
3906,1303449275.0,1.0,0
3907,599985740.0,1.0,1
3908,4.25404882106e+37,1.0,1
3909,997440562.0,1.0,0
3910,1597674706.0,5.7,2
3911,3107058470.0,1.0,1
3912,3014789269.0,1.0,1
3913,1329482990.0,1.0,1
3914,2992263973.0,1.0,2
3915,1566280301.0,1.0,0
3916,521794344.0,1.0,0
3917,1808951896.0,1.0,0
3918,3039395410.0,1.0,1
3919,2449454177.0,5.7,2
3920,1536311417.0,1.0,1
3921,3512677222.0,5.7,2
3922,1562682124.0,1.0,1
3923,1595808176.0,1.0,0
3924,1333662080.0,1.0,0
3925,1333194242.0,1.0,0
3926,1451097305.0,1.0,0
3927,1240979189.0,1.0,1
3928,1182369003.0,1.0,2
3929,1550776267.0,1.0,0
3930,3192406604.0,1.0,0
3931,1042614806.0,1.0,1
3932,2875267862.0,1.0,0
3933,3248049962.0,1.0,2
3934,981004704.0,1.0,1
3935,1813687799.0,1.0,1
3936,2976596215.0,1.0,1
3937,1051745117.0,1.0,0
